timestamp,latency,endpoint,throughput
2024-09-24 00:32:41,0.002643823623657,camera,14373.1221931644
2024-09-24 00:32:41,0.003937244415283,camera,
2024-09-24 00:32:49,1.08718037605286,cooking,11.9575373933791
2024-09-24 00:32:50,0.211566686630249,cooking,61.4463468094098
2024-09-24 00:32:50,0.192958354949951,cooking,67.3720503233555
2024-09-24 00:32:51,1.02274370193481,cooking,12.7109069216528
2024-09-24 00:32:51,0.488148212432861,cooking,26.6312559769703
2024-09-24 00:38:24,332.57747220993,cooking,0.039088636742642
2024-09-24 00:39:45,0.004155397415161,lighting,6738.22433874577
2024-09-24 00:39:50,0.003813028335571,thermostat,13637.454386294
2024-09-24 00:39:52,0.003213405609131,camera,11825.4601572934
2024-09-24 00:39:52,0.00366473197937,camera,
2024-09-24 00:39:58,0.003109693527222,cooking,9325.67783485395
2024-09-24 00:40:07,0.004049301147461,voice_assistant,12594.7658973151
2024-09-24 00:40:09,0.003565311431885,smartlock,9255.85341714591
2024-09-24 00:48:37,0.003806829452515,lighting,7355.2021043402
2024-09-24 00:51:47,0.003525972366333,lighting,7941.07187774697
2024-09-24 00:55:55,0.003557443618774,lighting,7870.82045439314
2024-09-24 01:06:17,127.114253044128,lighting,0.086536322533251
2024-09-24 01:08:41,0.003416538238525,lighting,12878.5328681089
2024-09-24 08:41:40,0.00693941116333,lighting,6340.59561602419
2024-09-24 08:58:06,0.424079895019531,lighting,66.0252945938653
2024-09-24 08:58:11,0.284070491790771,thermostat,183.053155828307
2024-09-24 08:58:15,0.005759000778198,camera,5556.51947836887
2024-09-24 08:58:28,0.007073640823364,cooking,4099.72752704843
2024-09-24 08:58:32,0.006047487258911,smartlock,5456.81182732111
2024-09-24 09:00:08,0.507797718048096,lighting,55.1400666147696
2024-09-24 09:00:15,1.00506734848022,thermostat,51.7378264040016
2024-09-24 09:00:16,0.934953451156616,thermostat,55.6177421834976
2024-09-24 09:00:17,1.59365606307983,thermostat,32.6293741822228
2024-09-24 09:00:19,0.006002426147461,camera,6330.77343501748
2024-09-24 09:00:26,0.008931636810303,cooking,3246.88527040735
2024-09-24 09:00:30,0.009073734283447,smartlock,3636.87088128646
2024-09-24 09:00:43,0.136422157287598,voice_assistant,366.509377905473
2024-09-24 09:03:03,0.006553649902344,voice_assistant,7629.33643771828
2024-09-24 09:03:41,0.66538405418396,camera,57.1098747573744
2024-09-24 09:03:43,0.006079196929932,camera,6250.82563338301
2024-09-24 09:03:52,0.005991458892822,camera,6342.36179864704
2024-09-24 09:05:35,3.02461314201355,camera,3.63682873925393
2024-09-24 09:05:37,2.68122053146362,camera,4.10260919268559
2024-09-24 09:05:37,0.009860515594482,cooking,2941.02268001354
2024-09-24 09:05:40,0.599648237228394,camera,45.0263976840747
2024-09-24 09:05:45,0.943662166595459,camera,28.6119343932273
2024-09-24 09:16:33,0.017825365066528,lighting,1570.79531866515
